Year,Company,Genre,Platform,GlobalSales
1995,Nintendo,Role-Playing,PS,0.04
1995,Nintendo,Racing,SAT,0.04
1995,Nintendo,Misc,PS,0.03
1995,Nintendo,Strategy,3DO,0.03
1995,Nintendo,Misc,TG16,0.03
1995,Nintendo,Sports,NG,0.03
1995,Hudson Soft,Adventure,PC,0.14
1995,Hudson Soft,Shooter,PS,0.02
1996,Nintendo,Role-Playing,GB,31.37
1996,Nintendo,Platform,N64,2.35
1996,Nintendo,Simulation,N64,1.45
1996,Nintendo,Puzzle,PS,0.35
1996,Nintendo,Role-Playing,PS,0.27
1996,Nintendo,Puzzle,PC,0.23
1996,Nintendo,Platform,PS,11.89
1996,Nintendo,Racing,PS,9.87
1996,Nintendo,Racing,PS,2.94
1996,Nintendo,Action,PS,2.65
1996,Nintendo,Racing,SNES,1.74
1996,Nintendo,Simulation,N64,1.12
1996,Nintendo,Fighting,PC,0.96
1996,Nintendo,Fighting,PS,0.82
1996,Nintendo,Sports,N64,0.53
1996,Nintendo,Action,PS,0.26
1996,Nintendo,Sports,PS,0.22
1996,Nintendo,Sports,GB,0.2
1996,Nintendo,Sports,SNES,0.19
1996,Nintendo,Shooter,PS,0.19
1996,Nintendo,Sports,PS,0.19
1996,Nintendo,Simulation,N64,0.16
1996,Nintendo,Misc,PC,0.09
1996,Nintendo,Misc,PS,0.09
1996,SNK,Fighting,PS,0.06
1996,SNK,Fighting,PS,0.04
1996,PC,Simulation,GB,5.12
1996,PC,Strategy,SNES,2.85
1996,PC,Role-Playing,PS,1.59
1996,PC,Action,SNES,1.03
1996,NEC,Role-Playing,PS,0.03
1996,Sony,Platform,PS,6.82
1996,Sony,Fighting,PS,5.74
1996,Sony,Action,PS,5.05
1996,Sony,Action,PS,4.63
1996,Sony,Misc,PS,4.05
1996,Sony,Action,PS,3.77
1996,Sony,Fighting,N64,2.79
1996,Sony,Racing,PS,2.44
1996,Sony,Puzzle,SNES,2.4
1996,Sony,Misc,PS,1.92
1996,Sony,Racing,PC,1.83
1996,Sony,Fighting,PS,1.59
1996,Sony,Shooter,N64,1.54
1996,Sony,Racing,PS,1.52
1996,Sony,Sports,PS,1.4
1996,Sony,Sports,PS,1.32
1996,Sony,Racing,PS,1.31
1996,Sony,Sports,SNES,1.25
1996,Sony,Simulation,PS,1.22
1996,Sony,Simulation,PS,1.17
1996,Sony,Racing,PS,1.17
1996,Sony,Racing,PS,1.17
1996,Sony,Role-Playing,PS,1.05
1996,Sony,Action,N64,1.04
1996,Sony,Sports,PS,1
1996,Sony,Role-Playing,PS,0.95
1996,Sony,Misc,PS,0.94
1996,Sony,Sports,PS,0.92
1996,Sony,Fighting,PS,0.92
1996,Sony,Platform,SAT,0.88
1996,Sony,Shooter,SNES,0.88
1996,Sony,Sports,SNES,0.87
1996,Sony,Fighting,PS,0.85
1996,Sony,Adventure,SAT,0.83
1996,Sony,Racing,PS,0.77
1996,Sony,Racing,PS,0.76
1996,Sony,Shooter,PS,0.72
1996,Sony,Shooter,PS,0.67
1996,Sony,Fighting,N64,0.62
1996,Sony,Role-Playing,PS,0.55
1996,Sony,Shooter,PS,0.55
1996,Sony,Misc,SNES,0.55
1996,Sony,Adventure,PS,0.53
1996,Sony,Misc,PS,0.53
1996,Sony,Sports,PS,0.51
1996,Sony,Strategy,PS,0.51
1996,Sony,Role-Playing,SNES,0.5
1996,Sony,Shooter,PS,0.47
1996,Sony,Sports,PS,0.47
1996,Sony,Sports,PS,0.46
1996,Sony,Role-Playing,SNES,0.45
1996,Sony,Sports,SAT,0.44
1996,Sony,Role-Playing,SAT,0.44
1996,Sony,Sports,PS,0.43
1996,Sony,Racing,SAT,0.41
1996,Sony,Misc,PS,0.41
1996,Sony,Strategy,PS,0.4
1996,Sony,Sports,PS,0.38
1996,Sony,Action,PS,0.38
1996,Sony,Action,PS,0.34
1996,Sony,Racing,SAT,0.33
1996,Sony,Sports,SAT,0.33
1996,Sony,Action,GB,0.32
1996,Sony,Adventure,SAT,0.31
1996,Sony,Fighting,PS,0.3
1996,Sony,Misc,PS,0.29
1996,Sony,Sports,PS,0.29
1996,Sony,Misc,PS,0.29
1996,Sony,Sports,SNES,0.29
1996,Sony,Fighting,PS,0.27
1996,Sony,Simulation,SNES,0.27
1996,Sony,Fighting,SAT,0.27
1996,Sony,Role-Playing,SAT,0.26
1996,Sony,Sports,PS,0.26
1996,Sony,Racing,SAT,0.25
1996,Sony,Racing,PS,0.25
1996,Sony,Shooter,PS,0.25
1996,Sony,Platform,PS,0.25
1996,Sony,Sports,PS,0.24
1996,Sony,Action,SAT,0.23
1996,Sony,Sports,PS,0.22
1996,Sony,Sports,PS,0.22
1996,Sony,Platform,GB,0.21
1996,Sony,Adventure,PS,0.21
1996,Sony,Role-Playing,PS,0.21
1996,Sony,Role-Playing,PS,0.2
1996,Sony,Misc,N64,0.2
1996,Sony,Fighting,SAT,0.19
1996,Sony,Shooter,SAT,0.19
1996,Sony,Strategy,PS,0.19
1996,Sony,Strategy,PS,0.19
1996,Sony,Platform,PS,0.19
1996,Sony,Misc,PS,0.18
1996,Sony,Action,PS,0.17
1996,Sony,Fighting,SNES,0.17
1996,Sony,Action,SAT,0.17
1996,Sony,Sports,PS,0.17
1996,Sony,Misc,SNES,0.17
1996,Sony,Sports,GB,0.16
1996,Sony,Fighting,PS,0.16
1996,Sony,Racing,N64,0.16
1996,Sony,Action,PS,0.16
1996,Sony,Action,PS,0.16
1996,Sony,Misc,PS,0.15
1996,Sony,Adventure,PS,0.15
1996,Sony,Fighting,SAT,0.14
1996,Sony,Sports,SAT,0.14
1996,Sony,Sports,SAT,0.14
1996,Sony,Puzzle,PS,0.14
1996,Sony,Sports,N64,0.14
1996,Sony,Simulation,SNES,0.13
1996,Sony,Fighting,PS,0.12
1996,Sony,Racing,PS,0.12
1996,Sony,Sports,SNES,0.12
1996,Sony,Sports,SNES,0.12
1996,Sony,Sports,N64,0.12
1996,Sony,Sports,PS,0.11
1996,Sony,Sports,SNES,0.1
1996,Sony,Shooter,PS,0.1
1996,Sony,Fighting,N64,0.1
1996,Sony,Puzzle,N64,0.1
1996,Sony,Simulation,PS,0.09
1996,Sony,Strategy,PS,0.09
1996,Sony,Action,PS,0.09
1996,Sony,Simulation,PS,0.09
1996,Sony,Platform,PS,0.08
1996,Sony,Shooter,SNES,0.08
1996,Sony,Platform,PS,0.08
1996,Sony,Sports,PS,0.07
1996,Sony,Platform,PS,0.07
1996,Sony,Shooter,SNES,0.07
1996,Sony,Role-Playing,SNES,0.07
1996,Sony,Simulation,N64,0.07
1996,Sony,Sports,PS,0.07
1996,Sony,Racing,PS,0.07
1996,Sony,Sports,PS,0.06
1996,Sony,Fighting,PS,0.06
1996,Sony,Racing,PS,0.06
1996,Sony,Racing,PS,0.06
1996,Sony,Sports,SAT,0.05
1996,Sony,Adventure,SNES,0.05
1996,Sony,Shooter,PS,0.05
1996,Sony,Sports,PS,0.05
1996,Sony,Adventure,PS,0.05
1996,Sony,Action,PS,0.04
1996,Sony,Misc,PS,0.04
1996,Sony,Shooter,PS,0.04
1996,Sony,Sports,SAT,0.04
1996,Sony,Misc,PS,0.04
1996,Sony,Action,PS,0.03
1996,Sony,Sports,SAT,0.03
1996,Sony,Shooter,SAT,0.03
1996,Sony,Action,SNES,0.03
1996,Sony,Shooter,PS,0.03
1996,Sony,Shooter,PS,0.03
1996,Sony,Action,PS,0.03
1996,Sony,Platform,PS,0.03
1996,Sony,Sports,SAT,0.03
1996,Sony,Fighting,SAT,0.03
1996,Sony,Adventure,SAT,0.02
1996,Sony,Role-Playing,SAT,0.02
1996,Sony,Adventure,PS,0.02
1996,Sony,Sports,PS,0.01
1996,Sony,Strategy,SAT,0.01
1996,Sega,Fighting,SAT,0.62
1996,Sega,Adventure,PS,0.55
1996,Sega,Adventure,PS,0.44
1996,Sega,Platform,PS,0.43
1996,Sega,Adventure,PS,0.41
1996,Sega,Simulation,PS,0.38
1996,Sega,Adventure,N64,0.36
1996,Sega,Fighting,PS,0.35
1996,Sega,Shooter,PS,0.3
1996,Sega,Strategy,N64,0.3
1996,Sega,Sports,SAT,0.29
1996,Sega,Shooter,PS,0.28
1996,Sega,Sports,PS,0.26
1996,Sega,Role-Playing,SAT,0.26
1996,Sega,Role-Playing,PS,0.23
1996,Sega,Fighting,SNES,0.21
1996,Sega,Strategy,PS,0.2
1996,Sega,Shooter,PS,0.2
1996,Sega,Puzzle,PS,0.15
1996,Sega,Fighting,PS,0.13
1996,Sega,Fighting,PS,0.12
1996,Sega,Strategy,PS,0.12
1996,Sega,Racing,SNES,0.11
1996,Sega,Adventure,PS,0.11
1996,Sega,Fighting,PS,0.11
1996,Sega,Sports,PS,0.11
1996,Sega,Role-Playing,SAT,0.1
1996,Sega,Fighting,PS,0.1
1996,Sega,Puzzle,NG,0.08
1996,Sega,Adventure,PS,0.08
1996,Sega,Simulation,PS,0.06
1996,Sega,Shooter,PS,0.05
1996,Sega,Fighting,PS,0.05
1996,Sega,Adventure,SAT,0.04
1996,Sega,Misc,SNES,0.03
1996,Sega,Adventure,PS,0.03
1996,Sega,Shooter,PS,0.02
1996,Sega,Misc,SAT,0.02
1996,Nintendo,Platform,PS,3.51
1996,Nintendo,Role-Playing,PS,2.14
1996,Nintendo,Platform,SNES,1.44
1996,Nintendo,Role-Playing,SAT,1.36
1996,Nintendo,Sports,PS,1.05
1996,Nintendo,Racing,PS,0.9
1996,Nintendo,Role-Playing,NG,0.62
1996,Nintendo,Strategy,PS,0.58
1996,Nintendo,Sports,PS,0.5
1996,Nintendo,Sports,PS,0.45
1996,Nintendo,Puzzle,PS,0.44
1996,Nintendo,Misc,SAT,0.32
1996,Nintendo,Role-Playing,PS,0.31
1996,Nintendo,Role-Playing,SNES,0.24
1996,Nintendo,Role-Playing,PS,0.23
1996,Nintendo,Role-Playing,PS,0.2
1996,Nintendo,Misc,PCFX,0.19
1996,Nintendo,Sports,PS,0.19
1996,Nintendo,Sports,PS,0.19
1996,Nintendo,Shooter,SAT,0.17
1996,Nintendo,Strategy,PS,0.17
1996,Nintendo,Fighting,PS,0.17
1996,Nintendo,Role-Playing,SNES,0.15
1996,Nintendo,Role-Playing,SAT,0.12
1996,Nintendo,Misc,SAT,0.08
1996,Nintendo,Misc,PS,0.07
1996,Nintendo,Sports,PS,0.05
1996,Nintendo,Role-Playing,PS,0.04
1996,Nintendo,Misc,PS,0.03
1996,Nintendo,Puzzle,PS,0.02
1997,Nintendo,Platform,PS,1.48
1997,Nintendo,Simulation,PS,1.45
1997,Nintendo,Misc,N64,1.22
1997,Nintendo,Misc,PS,1
1997,Nintendo,Role-Playing,PS,0.4
1997,Nintendo,Strategy,N64,0.37
1997,Nintendo,Simulation,PS,0.23
1997,Nintendo,Puzzle,PC,0.22
1997,Nintendo,Shooter,N64,8.09
1997,Nintendo,Racing,PS,4.88
1997,Nintendo,Shooter,PS,4.03
1997,Nintendo,Platform,N64,2.85
1997,Nintendo,Platform,PS,1.86
1997,Nintendo,Fighting,PS,1.69
1997,Nintendo,Action,PC,1.17
1997,Nintendo,Sports,PC,1.06
1997,Nintendo,Puzzle,PS,1.04
1997,Nintendo,Sports,PC,0.86
1997,Nintendo,Racing,PS,0.75
1997,Nintendo,Action,PS,0.71
1997,Nintendo,Sports,PS,0.6
1997,Nintendo,Racing,PS,0.59
1997,Nintendo,Sports,PS,0.58
1997,Nintendo,Sports,N64,0.57
1997,Nintendo,Sports,N64,0.49
1997,Nintendo,Racing,PS,0.47
1997,Nintendo,Shooter,PS,0.47
1997,Nintendo,Shooter,PS,0.44
1997,Nintendo,Platform,PS,0.43
1997,Nintendo,Racing,PS,0.4
1997,Nintendo,Fighting,PS,0.4
1997,Nintendo,Action,GB,0.36
1997,Nintendo,Puzzle,GB,0.36
1997,Nintendo,Sports,PS,0.32
1997,Nintendo,Sports,PS,0.31
1997,Nintendo,Fighting,PS,0.29
1997,Nintendo,Sports,PS,0.27
1997,Nintendo,Misc,PS,0.25
1997,Nintendo,Racing,PS,0.25
1997,Nintendo,Racing,PS,0.25
1997,Nintendo,Sports,GB,0.25
1997,Nintendo,Misc,PS,0.22
1997,Nintendo,Fighting,PS,0.21
1997,Nintendo,Puzzle,PS,0.2
1997,Nintendo,Fighting,PS,0.19
1997,Nintendo,Action,N64,0.19
1997,Nintendo,Puzzle,PS,0.19
1997,Nintendo,Adventure,PS,0.15
1997,Nintendo,Fighting,PS,0.15
1997,Nintendo,Platform,PS,0.11
1997,Nintendo,Action,PS,0.11
1997,Nintendo,Fighting,PS,0.1
1997,Nintendo,Sports,N64,0.1
1997,Nintendo,Puzzle,PS,0.08
1997,Nintendo,Racing,N64,0.07
1997,Nintendo,Fighting,PS,0.05
1997,Nintendo,Shooter,PS,0.05
1997,PC,Shooter,PS,4.12
1997,PC,Adventure,GB,2.43
1997,PC,Strategy,PS,2.4
1997,PC,Action,PS,2.29
1997,PC,Racing,PS,0.01
1997,PC,Strategy,N64,0.01
1997,Sony,Racing,PS,10.95
1997,Sony,Role-Playing,PS,9.72
1997,Sony,Platform,PS,7.58
1997,Sony,Action,PS,5.24
1997,Sony,Action,PS,4.16
1997,Sony,Platform,N64,3.56
1997,Sony,Action,PS,3.54
1997,Sony,Sports,PS,2.79
1997,Sony,Role-Playing,N64,2.45
1997,Sony,Action,PS,2.32
1997,Sony,Racing,PS,2.28
1997,Sony,Sports,PS,2.25
1997,Sony,Sports,PS,2.09
1997,Sony,Action,PS,1.99
1997,Sony,Racing,PS,1.94
1997,Sony,Sports,PS,1.68
1997,Sony,Shooter,PS,1.68
1997,Sony,Sports,PS,1.53
1997,Sony,Fighting,SAT,1.52
1997,Sony,Sports,N64,1.51
1997,Sony,Misc,PS,1.51
1997,Sony,Sports,N64,1.35
1997,Sony,Role-Playing,PS,1.35
1997,Sony,Fighting,N64,1.32
1997,Sony,Racing,N64,1.3
1997,Sony,Platform,SAT,1.27
1997,Sony,Platform,PS,1.24
1997,Sony,Puzzle,PS,1.22
1997,Sony,Sports,PS,1.22
1997,Sony,Role-Playing,PS,1.22
1997,Sony,Racing,N64,1.21
1997,Sony,Simulation,SAT,1.19
1997,Sony,Fighting,N64,1.16
1997,Sony,Racing,N64,1.16
1997,Sony,Puzzle,PS,1.15
1997,Sony,Sports,N64,1.1
1997,Sony,Simulation,N64,1.09
1997,Sony,Sports,PS,1.07
1997,Sony,Role-Playing,SAT,1.04
1997,Sony,Action,PS,1.02
1997,Sony,Simulation,SAT,1.01
1997,Sony,Role-Playing,PS,1
1997,Sony,Sports,PS,0.92
1997,Sony,Simulation,PS,0.89
1997,Sony,Racing,GB,0.87
1997,Sony,Action,PS,0.85
1997,Sony,Adventure,N64,0.83
1997,Sony,Racing,N64,0.8
1997,Sony,Simulation,PS,0.79
1997,Sony,Strategy,PS,0.78
1997,Sony,Fighting,PS,0.75
1997,Sony,Sports,GB,0.73
1997,Sony,Misc,PS,0.71
1997,Sony,Sports,PS,0.7
1997,Sony,Racing,SNES,0.69
1997,Sony,Action,PS,0.68
1997,Sony,Fighting,N64,0.68
1997,Sony,Action,N64,0.63
1997,Sony,Role-Playing,PS,0.63
1997,Sony,Sports,PS,0.62
1997,Sony,Shooter,PS,0.61
1997,Sony,Sports,PS,0.59
1997,Sony,Role-Playing,PS,0.58
1997,Sony,Strategy,PS,0.53
1997,Sony,Sports,N64,0.51
1997,Sony,Sports,PS,0.51
1997,Sony,Role-Playing,PS,0.5
1997,Sony,Shooter,PS,0.44
1997,Sony,Sports,PS,0.43
1997,Sony,Simulation,PS,0.42
1997,Sony,Fighting,PS,0.42
1997,Sony,Strategy,N64,0.41
1997,Sony,Simulation,SAT,0.41
1997,Sony,Strategy,PS,0.4
1997,Sony,Fighting,PS,0.39
1997,Sony,Racing,PS,0.38
1997,Sony,Fighting,SNES,0.37
1997,Sony,Simulation,PS,0.36
1997,Sony,Action,PS,0.36
1997,Sony,Sports,N64,0.36
1997,Sony,Racing,PS,0.36
1997,Sony,Fighting,SAT,0.34
1997,Sony,Shooter,PS,0.34
1997,Sony,Misc,PS,0.33
1997,Sony,Puzzle,PS,0.32
1997,Sony,Sports,N64,0.32
1997,Sony,Racing,PS,0.32
1997,Sony,Adventure,PS,0.32
1997,Sony,Simulation,SAT,0.32
1997,Sony,Strategy,SAT,0.32
1997,Sony,Strategy,PS,0.31
1997,Sony,Shooter,N64,0.31
1997,Sony,Simulation,N64,0.31
1997,Sony,Racing,N64,0.3
1997,Sony,Simulation,N64,0.3
1997,Sony,Simulation,PS,0.3
1997,Sony,Strategy,PS,0.29
1997,Sony,Racing,PS,0.28
1997,Sony,Simulation,PS,0.28
1997,Sony,Action,GB,0.27
1997,Sony,Fighting,PS,0.27
1997,Sony,Sports,PS,0.27
1997,Sony,Platform,PS,0.26
1997,Sony,Role-Playing,PS,0.25
1997,Sony,Racing,N64,0.25
1997,Sony,Action,GB,0.24
1997,Sony,Fighting,SAT,0.24
1997,Sony,Action,SAT,0.24
1997,Sony,Action,SAT,0.23
1997,Sony,Role-Playing,N64,0.23
1997,Sony,Fighting,PS,0.23
1997,Sony,Platform,PS,0.23
1997,Sony,Role-Playing,N64,0.21
1997,Sony,Shooter,PS,0.2
1997,Sony,Sports,N64,0.19
1997,Sony,Strategy,N64,0.19
1997,Sony,Action,N64,0.19
1997,Sony,Platform,PS,0.18
1997,Sony,Adventure,PS,0.18
1997,Sony,Action,SAT,0.17
1997,Sony,Sports,PS,0.16
1997,Sony,Racing,PS,0.15
1997,Sony,Adventure,PS,0.15
1997,Sony,Strategy,SAT,0.15
1997,Sony,Racing,SNES,0.15
1997,Sony,Sports,SNES,0.14
1997,Sony,Racing,PS,0.14
1997,Sony,Strategy,PS,0.14
1997,Sony,Shooter,SAT,0.14
1997,Sony,Racing,SAT,0.14
1997,Sony,Fighting,PS,0.14
1997,Sony,Role-Playing,N64,0.14
1997,Sony,Sports,N64,0.14
1997,Sony,Platform,SAT,0.14
1997,Sony,Misc,PS,0.14
1997,Sony,Role-Playing,PS,0.13
1997,Sony,Sports,PS,0.13
1997,Sony,Sports,PS,0.13
1997,Sony,Adventure,PS,0.12
1997,Sony,Strategy,PS,0.12
1997,Sony,Adventure,PS,0.12
1997,Sony,Shooter,PS,0.11
1997,Sony,Shooter,PS,0.11
1997,Sony,Racing,PS,0.11
1997,Sony,Shooter,PS,0.11
1997,Sony,Simulation,SAT,0.1
1997,Sony,Racing,PS,0.1
1997,Sony,Shooter,PS,0.1
1997,Sony,Adventure,SAT,0.1
1997,Sony,Fighting,PS,0.1
1997,Sony,Action,SAT,0.09
1997,Sony,Racing,SAT,0.09
1997,Sony,Racing,SAT,0.09
1997,Sony,Shooter,PS,0.09
1997,Sony,Simulation,SAT,0.09
1997,Sony,Fighting,PS,0.08
1997,Sony,Role-Playing,PS,0.08
1997,Sony,Puzzle,PS,0.07
1997,Sony,Shooter,SAT,0.07
1997,Sony,Shooter,PS,0.07
1997,Sony,Action,PS,0.07
1997,Sony,Simulation,N64,0.07
1997,Sony,Action,N64,0.07
1997,Sony,Racing,SAT,0.07
1997,Sony,Platform,PS,0.07
1997,Sony,Racing,SAT,0.06
1997,Sony,Action,SAT,0.06
1997,Sony,Adventure,PS,0.06
1997,Sony,Shooter,SAT,0.06
1997,Sony,Sports,N64,0.05
1997,Sony,Platform,N64,0.05
1997,Sony,Sports,PS,0.05
1997,Sony,Misc,PS,0.04
1997,Sony,Strategy,PS,0.04
1997,Sony,Action,PS,0.04
1997,Sony,Shooter,PS,0.04
1997,Sony,Simulation,PS,0.04
1997,Sony,Racing,PS,0.03
1997,Sony,Strategy,PS,0.03
1997,Sony,Misc,PS,0.03
1997,Sony,Action,PS,0.03
1997,Sony,Shooter,PS,0.03
1997,Sony,Racing,N64,0.02
1997,Sony,Fighting,SAT,0.02
1997,Sony,Sports,PS,0.02
1997,Sony,Sports,SAT,0.02
1997,Sony,Puzzle,PS,0.02
1997,Sony,Action,SAT,0.02
1997,Sega,Puzzle,PS,0.6
1997,Sega,Strategy,N64,0.55
1997,Sega,Sports,PS,0.49
1997,Sega,Role-Playing,PS,0.42
1997,Sega,Role-Playing,SAT,0.42
1997,Sega,Role-Playing,PS,0.31
1997,Sega,Strategy,PS,0.28
1997,Sega,Fighting,PS,0.26
1997,Sega,Role-Playing,PS,0.26
1997,Sega,Sports,PS,0.21
1997,Sega,Role-Playing,SAT,0.21
1997,Sega,Adventure,PS,0.21
1997,Sega,Fighting,PS,0.18
1997,Sega,Action,PS,0.17
1997,Sega,Strategy,SAT,0.15
1997,Sega,Fighting,PS,0.15
1997,Sega,Shooter,PS,0.15
1997,Sega,Adventure,N64,0.14
1997,Sega,Strategy,N64,0.13
1997,Sega,Shooter,PS,0.13
1997,Sega,Misc,PS,0.13
1997,Sega,Role-Playing,PS,0.13
1997,Sega,Platform,PS,0.12
1997,Sega,Puzzle,PS,0.12
1997,Sega,Misc,PS,0.11
1997,Sega,Role-Playing,PS,0.11
1997,Sega,Strategy,PS,0.11
1997,Sega,Shooter,PS,0.1
1997,Sega,Adventure,PS,0.08
1997,Sega,Shooter,PS,0.08
1997,Sega,Adventure,PS,0.07
1997,Sega,Action,PS,0.07
1997,Sega,Fighting,PS,0.06
1997,Sega,Platform,PS,0.06
1997,Nintendo,Platform,PS,0.36
1997,Nintendo,Puzzle,PS,0.3
1997,Nintendo,Sports,PC,0.17
1997,Nintendo,Sports,PC,0.16
1998,Sega,Platform,GB,2.42
1998,Sega,Fighting,N64,0.37
1998,Sega,Shooter,PS,0.26
1998,Sega,Fighting,PS,0.14
1998,Sega,Action,PS,0.08
1998,Sega,Adventure,PS,0.06
1998,Sega,Racing,PS,0.06
1998,Nintendo,Role-Playing,GB,14.64
1998,Nintendo,Strategy,N64,3.7
1998,Nintendo,Role-Playing,PS,2.35
1998,Nintendo,Adventure,PS,2.22
1998,Nintendo,Puzzle,PS,1.93
1998,Nintendo,Strategy,PS,1.61
1998,Nintendo,Platform,PS,0.38
1998,Nintendo,Sports,PS,0.07
1998,Nintendo,Action,N64,7.6
1998,Nintendo,Platform,PS,3.65
1998,Nintendo,Misc,PS,2.7
1998,Nintendo,Fighting,DC,2.38
1998,Nintendo,Simulation,PS,2.17
1998,Nintendo,Sports,N64,2.03
1998,Nintendo,Simulation,GB,1.83
1998,Nintendo,Racing,PS,1.6
1998,Nintendo,Strategy,GB,1.37
1998,Nintendo,Fighting,N64,1.33
1998,Nintendo,Sports,PS,1.19
1998,Nintendo,Shooter,PC,1.14
1998,Nintendo,Racing,PS,1.1
1998,Nintendo,Sports,N64,1.06
1998,Nintendo,Racing,GB,0.98
1998,Nintendo,Platform,PS,0.91
1998,Nintendo,Sports,PS,0.9
1998,Nintendo,Sports,N64,0.79
1998,Nintendo,Fighting,PS,0.73
1998,Nintendo,Racing,PS,0.64
1998,Nintendo,Platform,PS,0.63
1998,Nintendo,Sports,PS,0.62
1998,Nintendo,Sports,PS,0.58
1998,Nintendo,Sports,PS,0.58
1998,Nintendo,Sports,PS,0.54
1998,Nintendo,Sports,GB,0.48
1998,Nintendo,Sports,N64,0.47
1998,Nintendo,Platform,PS,0.47
1998,Nintendo,Role-Playing,PS,0.47
1998,Nintendo,Action,PS,0.45
1998,Nintendo,Racing,PS,0.43
1998,Nintendo,Racing,PS,0.42
1998,Nintendo,Sports,PS,0.39
1998,Nintendo,Racing,PS,0.39
1998,Nintendo,Racing,PS,0.34
1998,Nintendo,Action,PS,0.33
1998,Nintendo,Sports,PS,0.32
1998,Nintendo,Platform,N64,0.31
1998,Nintendo,Racing,N64,0.31
1998,Nintendo,Racing,PS,0.29
1998,Nintendo,Racing,PS,0.29
1998,Nintendo,Sports,PS,0.27
1998,Nintendo,Sports,PS,0.27
1998,Nintendo,Sports,PS,0.25
1998,Nintendo,Action,PS,0.25
1998,Nintendo,Fighting,PS,0.21
1998,Nintendo,Sports,N64,0.2
1998,Nintendo,Shooter,PS,0.2
1998,Nintendo,Shooter,PS,0.19
1998,Nintendo,Fighting,PS,0.16
1998,Nintendo,Action,N64,0.16
1998,Nintendo,Action,PS,0.14
1998,Nintendo,Misc,N64,0.1
1998,Nintendo,Sports,PS,0.1
1998,Nintendo,Action,PS,0.1
1998,Nintendo,Racing,PS,0.1
1998,Nintendo,Sports,PS,0.1
1998,Nintendo,Racing,PS,0.09
1998,Nintendo,Misc,PS,0.09
1998,Nintendo,Shooter,N64,0.09
1998,Nintendo,Shooter,PS,0.08
1998,Nintendo,Puzzle,PS,0.08
1998,Nintendo,Sports,PS,0.08
1998,Nintendo,Racing,PS,0.08
1998,Nintendo,Fighting,PS,0.07
1998,Nintendo,Sports,N64,0.06
1998,Nintendo,Racing,N64,0.06
1998,Nintendo,Racing,N64,0.06
1998,Nintendo,Misc,PS,0.06
1998,Nintendo,Sports,PS,0.06
1998,Nintendo,Puzzle,PS,0.06
1998,Nintendo,Shooter,PS,0.06
1998,Nintendo,Platform,PS,0.05
1998,Nintendo,Sports,PS,0.04
1998,Nintendo,Fighting,N64,0.04
1998,Nintendo,Platform,PS,0.03
1998,Nintendo,Sports,PS,0.03
1998,PC,Strategy,N64,2.08
1998,PC,Action,PS,0.62
1998,PC,Action,PS,0.41
1998,PC,Strategy,PS,0.05
1998,PC,Strategy,PS,0.04
1998,PC,Role-Playing,PS,0.04
1998,PC,Strategy,PS,0.02
1998,PC,Strategy,PS,0.02
1998,Sony,Fighting,PS,7.16
1998,Sony,Platform,PS,7.13
1998,Sony,Action,PS,6.03
1998,Sony,Action,PS,5.82
1998,Sony,Platform,PS,5
1998,Sony,Action,PS,3.42
1998,Sony,Fighting,PS,3.36
1998,Sony,Adventure,PS,3.34
1998,Sony,Racing,N64,3.12
1998,Sony,Racing,N64,2.87
1998,Sony,Platform,PC,2.79
1998,Sony,Shooter,N64,2.67
1998,Sony,Action,PS,2.48
1998,Sony,Action,PS,2.41
1998,Sony,Sports,PS,2.31
1998,Sony,Role-Playing,PS,2.1
1998,Sony,Racing,PS,2.06
1998,Sony,Fighting,N64,1.88
1998,Sony,Sports,N64,1.87
1998,Sony,Fighting,PS,1.76
1998,Sony,Sports,PS,1.75
1998,Sony,Sports,PS,1.74
1998,Sony,Action,PS,1.73
1998,Sony,Platform,SAT,1.71
1998,Sony,Fighting,N64,1.69
1998,Sony,Racing,PS,1.62
1998,Sony,Sports,SAT,1.53
1998,Sony,Racing,PS,1.52
1998,Sony,Sports,PS,1.52
1998,Sony,Sports,N64,1.5
1998,Sony,Action,N64,1.5
1998,Sony,Role-Playing,N64,1.46
1998,Sony,Fighting,N64,1.46
1998,Sony,Fighting,PS,1.46
1998,Sony,Shooter,PS,1.38
1998,Sony,Misc,PS,1.37
1998,Sony,Racing,N64,1.32
1998,Sony,Puzzle,N64,1.26
1998,Sony,Sports,PS,1.26
1998,Sony,Misc,PS,1.26
1998,Sony,Racing,N64,1.25
1998,Sony,Racing,PS,1.23
1998,Sony,Fighting,PC,1.22
1998,Sony,Sports,PS,1.17
1998,Sony,Shooter,PS,1.15
1998,Sony,Role-Playing,N64,1.14
1998,Sony,Misc,PS,1.13
1998,Sony,Role-Playing,N64,1.1
1998,Sony,Simulation,GB,1.09
1998,Sony,Sports,PS,1.09
1998,Sony,Sports,PS,1.08
1998,Sony,Sports,PS,1.06
1998,Sony,Misc,PS,1.06
1998,Sony,Simulation,DC,1.05
1998,Sony,Racing,PS,1.04
1998,Sony,Fighting,PS,1.03
1998,Sony,Puzzle,PS,1.01
1998,Sony,Platform,PS,0.99
1998,Sony,Sports,N64,0.87
1998,Sony,Sports,PS,0.86
1998,Sony,Misc,PS,0.83
1998,Sony,Platform,PS,0.83
1998,Sony,Puzzle,PS,0.81
1998,Sony,Sports,N64,0.81
1998,Sony,Sports,PS,0.78
